"remoteudpport","minroundtrip","successrttcount","remoteip","answerreceived","averagertt","maxroundtrip"
"3478","19","5","13.107.8.2","True","27","37"
"3478","20","5","13.107.8.2","True","25","28"
"3478","19","5","13.107.8.2","True","26","34"
"3478","19","5","13.107.8.2","True","28","39"
"3478","20","5","13.107.8.2","True","21","23"
"3478","20","5","13.107.8.2","True","23","25"
"3478","23","5","13.107.8.2","True","25","28"
"3478","19","5","13.107.8.2","True","24","30"
"3478","24","5","13.107.8.2","True","30","33"
"3478","19","5","13.107.8.2","True","109","366"
"3478","19","5","13.107.8.2","True","29","46"
"3478","22","5","13.107.8.2","True","26","31"
"3478","20","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","39","89"
"3478","21","5","13.107.8.2","True","24","30"
"3478","21","5","13.107.8.2","True","23","25"
"3478","20","5","13.107.8.2","True","107","235"
"3478","20","5","13.107.8.2","True","24","31"
"3478","20","5","13.107.8.2","True","22","28"
"3478","32","2","13.107.8.2","True","34","36"
"3478","21","5","13.107.8.2","True","34","79"
"3478","19","5","13.107.8.2","True","35","77"
"3478","19","5","13.107.8.2","True","23","25"
"3478","27","5","13.107.8.2","True","38","46"
"3478","20","5","13.107.8.2","True","24","33"
"3478","20","5","13.107.8.2","True","29","39"
"3478","18","5","13.107.8.2","True","36","63"
"3478","20","5","13.107.8.2","True","26","32"
"3478","19","5","13.107.8.2","True","31","40"
"3478","18","5","13.107.8.2","True","21","24"
"3478","20","5","13.107.8.2","True","23","27"
"3478","20","5","13.107.8.2","True","25","32"
"3478","21","5","13.107.8.2","True","107","346"
"3478","18","5","13.107.8.2","True","32","81"
"3478","19","5","13.107.8.2","True","22","26"
"3478","26","5","13.107.8.2","True","54","112"
"3478","18","5","13.107.8.2","True","24","35"
"3478","18","5","13.107.8.2","True","21","24"
"3478","21","5","13.107.8.2","True","27","36"
"3478","20","5","13.107.8.2","True","23","29"
"3478","27","5","13.107.8.2","True","32","41"
"3478","20","5","13.107.8.2","True","32","62"
"3478","21","5","13.107.8.2","True","24","31"
"3478","22","5","13.107.8.2","True","37","62"
"3478","21","5","13.107.8.2","True","50","104"
"3478","18","5","13.107.8.2","True","20","22"
"3478","20","5","13.107.8.2","True","25","37"
"3478","18","5","13.107.8.2","True","21","27"
"3478","24","5","13.107.8.2","True","26","31"
"3478","21","5","13.107.8.2","True","27","36"
"3478","23","5","13.107.8.2","True","81","257"
"3478","19","5","13.107.8.2","True","24","32"
"3478","20","5","13.107.8.2","True","25","31"
"3478","19","5","13.107.8.2","True","26","32"
"3478","20","5","13.107.8.2","True","29","48"
"3478","24","5","13.107.8.2","True","39","57"
"3478","27","5","13.107.8.2","True","159","286"
"3478","18","5","13.107.8.2","True","23","40"
"3478","21","5","13.107.8.2","True","33","65"
"3478","18","5","13.107.8.2","True","21","25"
"3478","21","5","13.107.8.2","True","24","29"
"3478","15","5","13.107.8.2","True","24","32"
"3478","24","5","13.107.8.2","True","27","32"
"3478","21","5","13.107.8.2","True","24","30"
"3478","20","5","13.107.8.2","True","27","36"
"3478","18","5","13.107.8.2","True","27","45"
"3478","19","5","13.107.8.2","True","27","43"
"3478","19","5","13.107.8.2","True","67","220"
"3478","20","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","27","39"
"3478","19","5","13.107.8.2","True","26","44"
"3478","17","5","13.107.8.2","True","20","24"
"3478","19","5","13.107.8.2","True","25","31"
"3478","22","5","13.107.8.2","True","26","40"
"3478","25","5","13.107.8.2","True","28","32"
"3478","27","5","13.107.8.2","True","52","85"
"3478","24","5","13.107.8.2","True","51","145"
"3478","19","5","13.107.8.2","True","23","29"
"3478","18","5","13.107.8.2","True","23","33"
"3478","21","5","13.107.8.2","True","58","147"
"3478","20","5","13.107.8.2","True","23","27"
"3478","17","5","13.107.8.2","True","23","35"
"3478","24","5","13.107.8.2","True","27","34"
"3478","21","5","13.107.8.2","True","25","29"
"3478","19","5","13.107.8.2","True","27","41"
"3478","19","5","13.107.8.2","True","21","22"
"3478","19","5","13.107.8.2","True","24","29"
"3478","20","5","13.107.8.2","True","24","26"
"3478","20","5","13.107.8.2","True","23","26"
"3478","18","5","13.107.8.2","True","20","24"
"3478","23","5","13.107.8.2","True","33","58"
"3478","30","5","13.107.8.2","True","44","64"
"3478","22","5","13.107.8.2","True","24","26"
"3478","25","5","13.107.8.2","True","126","294"
"3478","18","5","13.107.8.2","True","21","26"
"3478","31","5","13.107.8.2","True","59","86"
"3478","19","5","13.107.8.2","True","23","31"
"3478","21","5","13.107.8.2","True","24","30"
"3478","19","5","13.107.8.2","True","24","30"
"3478","18","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","24","30"
"3478","21","5","13.107.8.2","True","26","39"
"3478","20","5","13.107.8.2","True","28","40"
"3478","20","5","13.107.8.2","True","22","26"
"3478","21","5","13.107.8.2","True","37","78"
"3478","22","5","13.107.8.2","True","32","38"
"3478","23","5","13.107.8.2","True","27","29"
"3478","22","5","13.107.8.2","True","24","29"
"3478","20","5","13.107.8.2","True","23","26"
"3478","22","5","13.107.8.2","True","26","32"
"3478","21","5","13.107.8.2","True","24","27"
"3478","18","5","13.107.8.2","True","26","37"
"3478","19","5","13.107.8.2","True","22","26"
"3478","29","5","13.107.8.2","True","60","79"
"3478","22","5","13.107.8.2","True","23","25"
"3478","32","5","13.107.8.2","True","59","114"
"3478","18","5","13.107.8.2","True","88","326"
"3478","18","5","13.107.8.2","True","23","28"
"3478","22","5","13.107.8.2","True","44","76"
"3478","19","5","13.107.8.2","True","22","31"
"3478","24","5","13.107.8.2","True","29","35"
"3478","20","5","13.107.8.2","True","25","28"
"3478","26","5","13.107.8.2","True","32","41"
"3478","21","5","13.107.8.2","True","27","44"
"3478","17","5","13.107.8.2","True","25","35"
"3478","21","5","13.107.8.2","True","25","29"
"3478","19","5","13.107.8.2","True","29","38"
"3478","19","5","13.107.8.2","True","22","27"
"3478","20","5","13.107.8.2","True","24","29"
"3478","20","5","13.107.8.2","True","25","30"
"3478","21","5","13.107.8.2","True","24","30"
"3478","30","5","13.107.8.2","True","40","50"
"3478","23","5","13.107.8.2","True","25","26"
"3478","19","5","13.107.8.2","True","24","30"
"3478","20","5","13.107.8.2","True","25","29"
"3478","20","5","13.107.8.2","True","77","297"
"3478","20","5","13.107.8.2","True","27","37"
"3478","18","5","13.107.8.2","True","24","36"
"3478","19","5","13.107.8.2","True","23","27"
"3478","19","5","13.107.8.2","True","27","51"
"3478","18","5","13.107.8.2","True","30","57"
"3478","21","5","13.107.8.2","True","29","37"
"3478","18","5","13.107.8.2","True","27","38"
"3478","18","5","13.107.8.2","True","30","53"
"3478","26","5","13.107.8.2","True","33","56"
"3478","22","5","13.107.8.2","True","24","28"
"3478","18","5","13.107.8.2","True","22","26"
"3478","18","5","13.107.8.2","True","21","24"
"3478","18","5","13.107.8.2","True","25","36"
"3478","20","5","13.107.8.2","True","47","124"
"3478","22","5","13.107.8.2","True","46","124"
"3478","20","5","13.107.8.2","True","24","27"
"3478","24","5","13.107.8.2","True","28","33"
"3478","19","5","13.107.8.2","True","41","89"
"3478","18","5","13.107.8.2","True","34","70"
"3478","28","5","13.107.8.2","True","43","51"
"3478","18","5","13.107.8.2","True","33","49"
"3478","20","5","13.107.8.2","True","26","30"
"3478","41","5","13.107.8.2","True","126","264"
"3478","20","5","13.107.8.2","True","26","36"
"3478","19","5","13.107.8.2","True","26","32"
"3478","19","5","13.107.8.2","True","26","37"
"3478","18","5","13.107.8.2","True","22","34"
"3478","19","5","13.107.8.2","True","23","28"
"3478","18","5","13.107.8.2","True","31","49"
"3478","19","5","13.107.8.2","True","25","36"
"3478","23","5","13.107.8.2","True","36","62"
"3478","23","5","13.107.8.2","True","28","43"
"3478","19","5","13.107.8.2","True","27","55"
"3478","20","5","13.107.8.2","True","31","43"
"3478","21","5","13.107.8.2","True","26","30"
"3478","20","5","13.107.8.2","True","25","32"
"3478","20","5","13.107.8.2","True","34","65"
"3478","18","5","13.107.8.2","True","24","32"
"3478","18","5","13.107.8.2","True","24","37"
"3478","21","5","13.107.8.2","True","23","26"
"3478","18","5","13.107.8.2","True","26","34"
"3478","23","5","13.107.8.2","True","31","57"
"3478","19","5","13.107.8.2","True","24","34"
"3478","23","5","13.107.8.2","True","26","31"
"3478","23","5","13.107.8.2","True","36","67"
"3478","19","5","13.107.8.2","True","25","31"
"3478","23","5","13.107.8.2","True","29","42"
"3478","21","5","13.107.8.2","True","26","34"
"3478","23","5","13.107.8.2","True","34","61"
"3478","23","5","13.107.8.2","True","44","117"
"3478","19","5","13.107.8.2","True","23","26"
"3478","19","5","13.107.8.2","True","32","45"
"3478","26","5","13.107.8.2","True","33","46"
"3478","24","5","13.107.8.2","True","42","62"
"3478","22","5","13.107.8.2","True","64","195"
"3478","20","5","13.107.8.2","True","29","38"
"3478","24","5","13.107.8.2","True","32","41"
"3478","19","5","13.107.8.2","True","40","60"
"3478","19","5","13.107.8.2","True","35","58"
"3478","20","5","13.107.8.2","True","24","30"
"3478","33","5","13.107.8.2","True","66","178"
"3478","18","5","13.107.8.2","True","29","37"
"3478","20","5","13.107.8.2","True","28","39"
"3478","19","5","13.107.8.2","True","31","49"
"3478","20","5","13.107.8.2","True","29","33"
"3478","19","5","13.107.8.2","True","25","34"
"3478","19","5","13.107.8.2","True","27","39"
"3478","18","5","13.107.8.2","True","20","24"
"3478","20","5","13.107.8.2","True","28","50"
"3478","19","5","13.107.8.2","True","30","49"
"3478","22","5","13.107.8.2","True","30","51"
"3478","19","5","13.107.8.2","True","39","54"
"3478","20","5","13.107.8.2","True","24","27"
"3478","39","5","13.107.8.2","True","76","136"
"3478","19","5","13.107.8.2","True","27","47"
"3478","19","5","13.107.8.2","True","26","45"
"3478","20","5","13.107.8.2","True","36","86"
"3478","20","5","13.107.8.2","True","29","46"
"3478","19","5","13.107.8.2","True","22","33"
"3478","22","5","13.107.8.2","True","34","50"
"3478","19","5","13.107.8.2","True","24","33"
"3478","18","5","13.107.8.2","True","28","34"
"3478","21","5","13.107.8.2","True","37","80"
"3478","20","5","13.107.8.2","True","47","94"
"3478","19","5","13.107.8.2","True","72","118"
"3478","20","5","13.107.8.2","True","35","76"
"3478","18","5","13.107.8.2","True","26","44"
"3478","21","5","13.107.8.2","True","36","44"
"3478","24","5","13.107.8.2","True","31","49"
"3478","20","5","13.107.8.2","True","30","40"
"3478","19","5","13.107.8.2","True","24","31"
"3478","19","5","13.107.8.2","True","24","42"
"3478","20","5","13.107.8.2","True","24","31"
"3478","21","5","13.107.8.2","True","30","50"
"3478","21","5","13.107.8.2","True","33","56"
"3478","19","5","13.107.8.2","True","29","50"
"3478","20","5","13.107.8.2","True","23","28"
"3478","27","5","13.107.8.2","True","156","283"
"3478","26","5","13.107.8.2","True","37","52"
"3478","19","5","13.107.8.2","True","40","71"
"3478","21","5","13.107.8.2","True","27","37"
"3478","18","5","13.107.8.2","True","62","119"
"3478","20","5","13.107.8.2","True","31","61"
"3478","21","5","13.107.8.2","True","28","43"
"3478","19","5","13.107.8.2","True","28","43"
"3478","20","5","13.107.8.2","True","59","89"
"3478","20","5","13.107.8.2","True","234","292"
"3478","23","5","13.107.8.2","True","35","53"
"3478","20","5","13.107.8.2","True","24","33"
"3478","20","5","13.107.8.2","True","110","269"
"3478","23","5","13.107.8.2","True","31","43"
"3478","23","5","13.107.8.2","True","85","285"
"3478","20","5","13.107.8.2","True","22","24"
"3478","19","5","13.107.8.2","True","25","33"
"3478","20","5","13.107.8.2","True","23","26"
"3478","22","5","13.107.8.2","True","29","38"
"3478","20","5","13.107.8.2","True","30","40"
"3478","22","5","13.107.8.2","True","51","121"
"3478","20","5","13.107.8.2","True","25","31"
"3478","21","5","13.107.8.2","True","25","32"
"3478","31","4","13.107.8.2","True","92","133"
"3478","43","5","13.107.8.2","True","111","183"
"3478","41","5","13.107.8.2","True","65","118"
"3478","21","5","13.107.8.2","True","22","25"
"3478","20","5","13.107.8.2","True","34","58"
"3478","20","5","13.107.8.2","True","126","313"
"3478","22","5","13.107.8.2","True","32","56"
"3478","20","5","13.107.8.2","True","23","27"
"3478","26","5","13.107.8.2","True","30","34"
"3478","18","5","13.107.8.2","True","25","31"
"3478","28","5","13.107.8.2","True","62","93"
"3478","22","5","13.107.8.2","True","27","32"
"3478","20","5","13.107.8.2","True","26","33"
"3478","18","5","13.107.8.2","True","23","33"
"3478","22","5","13.107.8.2","True","26","28"
"3478","18","5","13.107.8.2","True","27","53"
"3478","19","5","13.107.8.2","True","23","28"
"3478","19","5","13.107.8.2","True","21","24"
"3478","19","5","13.107.8.2","True","26","33"
"3478","19","5","13.107.8.2","True","40","95"
"3478","26","5","13.107.8.2","True","30","33"
"3478","21","5","13.107.8.2","True","26","31"
"3478","21","5","13.107.8.2","True","31","38"
"3478","24","5","13.107.8.2","True","31","47"
"3478","1","4","13.107.8.2","True","26","59"
"3478","18","5","13.107.8.2","True","50","115"
"3478","32","5","13.107.8.2","True","55","89"
"3478","21","5","13.107.8.2","True","27","31"
"3478","20","5","13.107.8.2","True","30","35"
"3478","22","5","13.107.8.2","True","30","39"
"3478","20","5","13.107.8.2","True","25","32"
"3478","19","5","13.107.8.2","True","24","33"
"3478","20","5","13.107.8.2","True","25","33"
"3478","22","5","13.107.8.2","True","101","230"
"3478","20","5","13.107.8.2","True","27","32"
"3478","23","5","13.107.8.2","True","28","38"
"3478","23","2","13.107.8.2","True","24","24"
"3478","18","5","13.107.8.2","True","24","36"
"3478","19","5","13.107.8.2","True","23","28"
"3478","21","5","13.107.8.2","True","24","26"
"3478","23","5","13.107.8.2","True","38","55"
"3478","19","5","13.107.8.2","True","30","49"
"3478","27","5","13.107.8.2","True","138","302"
"3478","18","5","13.107.8.2","True","25","42"
"3478","19","5","13.107.8.2","True","23","25"
"3478","22","5","13.107.8.2","True","24","26"
"3478","21","5","13.107.8.2","True","24","28"
"3478","19","5","13.107.8.2","True","23","27"
"3478","20","5","13.107.8.2","True","27","35"
"3478","22","5","13.107.8.2","True","34","66"
"3478","21","5","13.107.8.2","True","43","75"
"3478","21","5","13.107.8.2","True","28","42"
"3478","24","5","13.107.8.2","True","39","72"
"3478","21","5","13.107.8.2","True","39","53"
"3478","18","5","13.107.8.2","True","23","30"
"3478","19","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","129","285"
"3478","18","5","13.107.8.2","True","26","37"
"3478","20","5","13.107.8.2","True","77","231"
"3478","34","5","13.107.8.2","True","44","66"
"3478","19","5","13.107.8.2","True","26","30"
"3478","21","5","13.107.8.2","True","92","274"
"3478","21","5","13.107.8.2","True","24","28"
"3478","20","5","13.107.8.2","True","29","49"
"3478","16","5","13.107.8.2","True","67","158"
"3478","25","5","13.107.8.2","True","67","203"
"3478","19","5","13.107.8.2","True","62","213"
"3478","27","5","13.107.8.2","True","35","53"
"3478","21","5","13.107.8.2","True","25","30"
"3478","20","5","13.107.8.2","True","28","39"
"3478","20","5","13.107.8.2","True","27","37"
"3478","20","5","13.107.8.2","True","29","39"
"3478","21","5","13.107.8.2","True","24","27"
"3478","21","5","13.107.8.2","True","25","34"
"3478","20","5","13.107.8.2","True","26","31"
"3478","19","5","13.107.8.2","True","23","27"
"3478","20","5","13.107.8.2","True","22","28"
"3478","19","5","13.107.8.2","True","24","31"
"3478","19","5","13.107.8.2","True","25","42"
"3478","19","5","13.107.8.2","True","24","32"
"3478","19","5","13.107.8.2","True","21","24"
"3478","18","5","13.107.8.2","True","23","28"
"3478","22","5","13.107.8.2","True","24","26"
"3478","18","5","13.107.8.2","True","22","25"
"3478","18","5","13.107.8.2","True","26","33"
"3478","22","5","13.107.8.2","True","30","39"
"3478","27","5","13.107.8.2","True","30","32"
"3478","25","5","13.107.8.2","True","32","49"
"3478","22","5","13.107.8.2","True","50","119"
"3478","19","5","13.107.8.2","True","23","27"
"3478","20","5","13.107.8.2","True","23","26"
"3478","23","5","13.107.8.2","True","25","28"
"3478","21","5","13.107.8.2","True","31","48"
"3478","18","5","13.107.8.2","True","23","25"
"3478","19","5","13.107.8.2","True","24","28"
"3478","19","5","13.107.8.2","True","24","27"
"3478","20","5","13.107.8.2","True","25","33"
"3478","19","5","13.107.8.2","True","24","31"
"3478","19","5","13.107.8.2","True","25","29"
"3478","26","5","13.107.8.2","True","38","65"
"3478","19","5","13.107.8.2","True","26","34"
"3478","21","5","13.107.8.2","True","26","33"
"3478","19","5","13.107.8.2","True","25","35"
"3478","25","5","13.107.8.2","True","50","119"
"3478","22","5","13.107.8.2","True","30","36"
"3478","26","5","13.107.8.2","True","62","124"
"3478","20","5","13.107.8.2","True","38","84"
"3478","26","5","13.107.8.2","True","36","42"
"3478","25","5","13.107.8.2","True","44","80"
"3478","18","5","13.107.8.2","True","32","44"
"3478","20","5","13.107.8.2","True","23","30"
"3478","19","5","13.107.8.2","True","31","50"
"3478","24","5","13.107.8.2","True","29","35"
"3478","22","5","13.107.8.2","True","25","30"
"3478","23","5","13.107.8.2","True","30","34"
"3478","19","5","13.107.8.2","True","24","31"
"3478","22","5","13.107.8.2","True","29","35"
