"remoteudpport","minroundtrip","successrttcount","remoteip","answerreceived","averagertt","maxroundtrip"
"3478","20","5","13.107.8.2","True","23","24"
"3478","21","5","13.107.8.2","True","26","39"
"3478","21","5","13.107.8.2","True","28","53"
"3478","21","5","13.107.8.2","True","23","26"
"3478","19","5","13.107.8.2","True","27","47"
"3478","20","5","13.107.8.2","True","21","25"
"3478","20","5","13.107.8.2","True","23","31"
"3478","19","5","13.107.8.2","True","26","50"
"3478","20","5","13.107.8.2","True","34","63"
"3478","20","5","13.107.8.2","True","31","65"
"3478","20","5","13.107.8.2","True","25","39"
"3478","19","5","13.107.8.2","True","22","26"
"3478","21","5","13.107.8.2","True","22","23"
"3478","21","5","13.107.8.2","True","22","24"
"3478","20","5","13.107.8.2","True","29","59"
"3478","21","5","13.107.8.2","True","22","26"
"3478","19","5","13.107.8.2","True","20","22"
"3478","20","5","13.107.8.2","True","21","22"
"3478","21","5","13.107.8.2","True","23","28"
"3478","22","5","13.107.8.2","True","24","26"
"3478","20","5","13.107.8.2","True","21","23"
"3478","20","5","13.107.8.2","True","30","59"
"3478","20","5","13.107.8.2","True","23","30"
"3478","20","5","13.107.8.2","True","21","22"
"3478","21","5","13.107.8.2","True","29","58"
"3478","20","5","13.107.8.2","True","22","24"
"3478","24","5","13.107.8.2","True","26","33"
"3478","22","5","13.107.8.2","True","33","46"
"3478","22","5","13.107.8.2","True","30","39"
"3478","20","5","13.107.8.2","True","37","77"
"3478","20","5","13.107.8.2","True","22","23"
"3478","20","5","13.107.8.2","True","22","26"
"3478","21","5","13.107.8.2","True","24","28"
"3478","20","5","13.107.8.2","True","21","25"
"3478","20","5","13.107.8.2","True","40","80"
"3478","20","5","13.107.8.2","True","22","25"
"3478","21","5","13.107.8.2","True","23","24"
"3478","21","5","13.107.8.2","True","23","26"
"3478","23","5","13.107.8.2","True","27","31"
"3478","21","5","13.107.8.2","True","24","29"
"3478","22","5","13.107.8.2","True","28","44"
"3478","23","5","13.107.8.2","True","25","28"
"3478","21","5","13.107.8.2","True","23","25"
"3478","21","5","13.107.8.2","True","23","26"
